Date,Open,High,Low,Close,Volume,Symbol,Sector
2022-12-26,78.49,78.94,78.0,78.52,376336.0,EFERT,Fertilizer
2022-12-27,78.65,78.65,76.06,76.32,2135618.0,EFERT,Fertilizer
2022-12-28,76.49,76.49,74.6,74.91,1713219.0,EFERT,Fertilizer
2022-12-29,75.25,77.7,75.03,77.25,904296.0,EFERT,Fertilizer
2022-12-30,77.26,78.0,76.55,76.89,620014.0,EFERT,Fertilizer
2023-01-02,76.99,80.7,76.99,79.8,1549597.0,EFERT,Fertilizer
2023-01-03,80.45,80.45,79.25,79.85,698470.0,EFERT,Fertilizer
2023-01-04,79.75,80.49,79.75,79.99,239447.0,EFERT,Fertilizer
2023-01-05,80.49,80.49,79.5,79.99,809828.0,EFERT,Fertilizer
2023-01-06,79.8,80.79,79.8,80.05,1002386.0,EFERT,Fertilizer
2023-01-09,79.9,80.15,79.0,79.97,268270.0,EFERT,Fertilizer
2023-01-10,80.25,81.0,79.95,80.08,588557.0,EFERT,Fertilizer
2023-01-11,80.45,80.5,78.95,80.04,696162.0,EFERT,Fertilizer
2023-01-12,80.0,80.47,78.95,79.08,898347.0,EFERT,Fertilizer
2023-01-13,79.0,79.45,77.81,78.13,873124.0,EFERT,Fertilizer
2023-01-16,78.65,78.65,76.25,77.0,503798.0,EFERT,Fertilizer
2023-01-17,77.35,77.35,75.0,75.95,1544902.0,EFERT,Fertilizer
2023-01-18,75.9,78.18,75.89,77.72,944686.0,EFERT,Fertilizer
2023-01-19,77.21,78.6,77.21,77.42,778609.0,EFERT,Fertilizer
2023-01-20,77.95,78.05,75.7,76.02,916441.0,EFERT,Fertilizer
2023-01-23,76.02,76.9,75.42,75.86,399545.0,EFERT,Fertilizer
2023-01-24,75.81,77.0,75.81,76.65,441222.0,EFERT,Fertilizer
2023-01-25,76.85,77.35,76.02,76.3,4789938.0,EFERT,Fertilizer
2023-01-26,76.4,79.9,76.3,79.61,6019882.0,EFERT,Fertilizer
2023-01-27,79.7,80.0,78.1,78.8,962927.0,EFERT,Fertilizer
2023-01-30,78.8,79.99,78.5,78.95,408877.0,EFERT,Fertilizer
2023-01-31,79.0,82.0,78.51,81.65,2415203.0,EFERT,Fertilizer
2023-02-01,81.99,83.89,81.8,82.02,809383.0,EFERT,Fertilizer
2023-02-02,81.89,82.48,81.35,82.0,516322.0,EFERT,Fertilizer
2023-02-03,82.25,82.4,81.25,81.84,235056.0,EFERT,Fertilizer
2023-02-06,81.87,83.35,81.1,82.65,896019.0,EFERT,Fertilizer
2023-02-07,82.7,83.4,81.8,82.95,699754.0,EFERT,Fertilizer
2023-02-08,82.6,83.98,82.6,82.96,1147424.0,EFERT,Fertilizer
2023-02-09,82.9,86.3,82.0,85.59,4470983.0,EFERT,Fertilizer
2023-02-10,84.95,86.2,83.9,84.89,1936039.0,EFERT,Fertilizer
2023-02-13,84.88,86.49,84.11,85.03,1103286.0,EFERT,Fertilizer
2023-02-14,85.3,88.1,84.98,87.41,2177095.0,EFERT,Fertilizer
2023-02-15,87.5,88.0,86.7,87.64,764425.0,EFERT,Fertilizer
2023-02-16,87.51,87.64,86.02,86.11,976682.0,EFERT,Fertilizer
2023-02-17,86.39,87.3,85.81,86.51,1366376.0,EFERT,Fertilizer
2023-02-20,86.2,86.5,85.05,85.27,1022184.0,EFERT,Fertilizer
2023-02-21,85.98,85.98,85.31,85.68,295944.0,EFERT,Fertilizer
2023-02-22,85.5,85.9,85.3,85.51,365249.0,EFERT,Fertilizer
2023-02-23,85.52,85.52,84.65,85.42,633739.0,EFERT,Fertilizer
2023-02-24,85.49,85.89,85.0,85.66,369915.0,EFERT,Fertilizer
2023-02-27,85.2,85.65,84.65,84.82,521057.0,EFERT,Fertilizer
2023-02-28,84.99,84.99,84.25,84.44,663312.0,EFERT,Fertilizer
2023-03-01,84.44,85.5,84.0,84.61,559533.0,EFERT,Fertilizer
2023-03-02,85.1,88.13,84.6,87.79,2782464.0,EFERT,Fertilizer
2023-03-03,87.51,87.97,86.9,87.59,444740.0,EFERT,Fertilizer
2023-03-06,87.0,87.85,86.6,86.74,279124.0,EFERT,Fertilizer
2023-03-07,87.0,87.15,86.32,86.99,1680467.0,EFERT,Fertilizer
