Date,Open,High,Low,Close,Volume,Symbol,Sector
2021-05-21,900.0,905.9,893.02,901.8,464808.0,LUCK,Cement
2021-05-24,905.03,914.25,902.0,908.34,1080522.0,LUCK,Cement
2021-05-25,914.0,920.0,905.55,907.05,901211.0,LUCK,Cement
2021-05-26,908.0,914.0,903.0,905.81,589475.0,LUCK,Cement
2021-05-27,907.05,925.0,906.0,917.27,6897768.0,LUCK,Cement
2021-05-28,915.5,921.0,910.0,915.32,689178.0,LUCK,Cement
2021-05-31,915.32,939.0,915.0,932.52,1026625.0,LUCK,Cement
2021-06-01,933.9,945.0,931.05,940.74,385663.0,LUCK,Cement
2021-06-02,941.0,941.0,915.3,934.82,528201.0,LUCK,Cement
2021-06-03,933.0,936.99,910.36,916.51,710856.0,LUCK,Cement
2021-06-04,921.99,921.99,912.0,915.97,332788.0,LUCK,Cement
2021-06-07,919.99,921.01,911.15,914.99,291240.0,LUCK,Cement
2021-06-08,914.02,919.0,912.52,916.13,236766.0,LUCK,Cement
2021-06-09,919.98,919.99,910.0,914.28,385439.0,LUCK,Cement
2021-06-10,913.0,918.5,912.21,914.89,345141.0,LUCK,Cement
2021-06-11,918.99,918.99,907.1,911.6,373422.0,LUCK,Cement
2021-06-14,919.99,923.0,913.5,918.78,221515.0,LUCK,Cement
2021-06-15,920.01,929.8,910.05,911.03,362990.0,LUCK,Cement
2021-06-16,914.0,916.99,909.0,910.85,373462.0,LUCK,Cement
2021-06-17,914.99,924.9,912.0,913.23,521048.0,LUCK,Cement
2021-06-18,918.5,933.0,915.85,925.05,523260.0,LUCK,Cement
2021-06-21,923.0,923.9,912.0,912.75,266463.0,LUCK,Cement
2021-06-22,917.9,918.89,908.0,909.97,202712.0,LUCK,Cement
2021-06-23,909.0,917.0,901.0,902.12,236751.0,LUCK,Cement
2021-06-24,902.0,908.0,900.01,905.35,296881.0,LUCK,Cement
2021-06-25,912.0,913.99,875.0,880.64,820508.0,LUCK,Cement
2021-06-28,880.0,880.0,858.01,861.44,779280.0,LUCK,Cement
2021-06-29,866.0,873.0,863.0,865.26,290286.0,LUCK,Cement
2021-06-30,868.9,875.5,860.0,863.44,252524.0,LUCK,Cement
2021-07-01,866.0,894.99,865.5,888.0,468976.0,LUCK,Cement
2021-07-02,891.99,912.7,890.14,895.93,638686.0,LUCK,Cement
2021-07-05,894.95,899.9,878.6,881.29,123584.0,LUCK,Cement
2021-07-06,888.88,898.0,875.31,880.51,545211.0,LUCK,Cement
